audit_id,route,title,decision,corpus_type,reason_code,rationale
AUD-68b38fccede6,primary_phrase_filter_residual,Spontaneous electrical low-frequency oscillations: a possible role in Hydra and all living systems.,exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-dc08dacc5120,primary_phrase_filter_residual,Submersible model for abrasive solid handling,exclude,not_applicable,wrong_domain,The record is outside the medical or biomedical domain.
AUD-e2c324d59210,primary_phrase_filter_residual,Sudan,exclude,not_applicable,wrong_domain,The record is outside the medical or biomedical domain.
AUD-4def52cec076,primary_phrase_filter_residual,Surgical airway procedures in emergency surgical patients: Results of what has become a back‐up procedure,exclude,empirical,no_learned_or_adapted_dynamics,"Dynamics are hand-specified or descriptive without learned, fitted, or calibrated transitions."
AUD-d569cda488b7,primary_phrase_filter_residual,Surgical training model and safe implementation of robotic pancreatoduodenectomy in Japan: a technical note,exclude,empirical,static_or_isolated_prediction,"The learned model does not generate biomedical trajectories, transitions, or action responses."
AUD-9fba7083870e,primary_phrase_filter_residual,Surprise: a unified theory and experimental predictions,exclude,empirical,static_or_isolated_prediction,"The learned model does not generate biomedical trajectories, transitions, or action responses."
AUD-2d937fc7899e,primary_phrase_filter_residual,Sustainability reporting in the airline industry: Current literature and future research avenues,exclude,not_applicable,wrong_domain,The record is outside the medical or biomedical domain.
AUD-df30fc2c5ebc,primary_phrase_filter_residual,Sustainable model for European markets,exclude,not_applicable,wrong_domain,The record is outside the medical or biomedical domain.
AUD-1043a85c3166,primary_phrase_filter_residual,"Taxonomies for structuring models for World–Earth systems analysis of the Anthropocene: subsystems, their interactions and social–ecological feedback loops",exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-b9bae903093e,primary_phrase_filter_residual,Technologies for safe and resilient earthmoving operations: A systematic literature review,exclude,review,review_not_primary,The review does not centrally synthesize learned biomedical dynamic or rollout systems.
AUD-dd8b638774fb,primary_phrase_filter_residual,"Testing of Patients First in a real-world setting, as a patient experience accreditation tool for hospitals and clinics",exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-6023e25f401a,primary_phrase_filter_residual,The Challenge of Non-Stationary Feedbacks in Modeling the Response of Debris-Covered Glaciers to Climate Forcing,exclude,not_applicable,wrong_domain,The modeled system is outside medicine or biomedicine.
AUD-719cc7ab98f8,primary_phrase_filter_residual,The Choice of Urban Spaces in the COVID-19 Era,exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-171e60a1504f,primary_phrase_filter_residual,The collaboration between infectious disease modeling and public health decision-making based on the COVID-19.,exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-91aaaad2cd02,primary_phrase_filter_residual,The concept and the name of Isolating Gender Violence,exclude,not_applicable,wrong_domain,The record is outside the medical or biomedical domain.
AUD-7acde0e8c07e,primary_medical_filter_residual,The Coronavirus Pandemic in the Conceptual Sphere of Media Discourse in Russia and China: a Survival Strategy,exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-0ff6052ddd40,primary_phrase_filter_residual,The Covidiots of the COVID-19 Infodemic: A Systems Perspective,exclude,review,review_not_primary,The review does not centrally synthesize learned biomedical dynamic or rollout systems.
AUD-eb8b59f66f36,primary_phrase_filter_residual,The Digital Forest: Mapping a Decade of Knowledge on Technological Applications for Forest Ecosystems,exclude,not_applicable,wrong_domain,The modeled system is outside medicine or biomedicine.
AUD-19b2d88e939f,primary_phrase_filter_residual,The disrupted topological properties of structural networks showed recovery in ischemic stroke patients: a longitudinal design study.,exclude,empirical,no_learned_or_adapted_dynamics,"Dynamics are hand-specified or descriptive without learned, fitted, or calibrated transitions."
AUD-f38ff8552944,primary_phrase_filter_residual,The factors influencing technological entrepreneurship in nanotechnology businesses,exclude,not_applicable,wrong_domain,The record is outside the medical or biomedical domain.
AUD-2d5cd2b0e63b,primary_phrase_filter_residual,The First Successful COVID-19 Birth in the World:,exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-16c6f617b8aa,primary_phrase_filter_residual,The governance of sociotechnical transformations to sustainability,exclude,review,review_not_primary,The review does not centrally synthesize learned biomedical dynamic or rollout systems.
AUD-2c72dc14d62c,primary_phrase_filter_residual,The Impact of Adolescent Internet Addiction on Sexual Online Victimization: The Mediating Effects of Sexting and Body Self-Esteem.,exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-af70f70caf0f,primary_phrase_filter_residual,The metaphysical model of disability: is this a just world?,exclude,not_applicable,wrong_domain,The record is outside the medical or biomedical domain.
AUD-83952e01ef9e,primary_phrase_filter_residual,The modulation of brain network integration and arousal during exploration.,exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-6e715600e2b6,primary_phrase_filter_residual,The MoveStrong program for promoting balance and functional strength training and adequate protein intake in pre-frail older adults: A pilot randomized controlled trial.,exclude,empirical,static_or_isolated_prediction,"The learned model does not generate biomedical trajectories, transitions, or action responses."
AUD-12b665aea830,primary_phrase_filter_residual,The Mythic Multiverse Through the Scope of Language: The “Procedural Anatomy” of Verbal Modelling,exclude,not_applicable,wrong_domain,The record is outside the medical or biomedical domain.
AUD-64db278bd190,primary_phrase_filter_residual,The Neurobiology of Human Super-Communication: Insights for Medicine and Business,exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-b9f540df3f2f,primary_phrase_filter_residual,The Nordic welfare model,exclude,not_applicable,wrong_domain,The record is outside the medical or biomedical domain.
AUD-94295b83afed,primary_phrase_filter_residual,The olfactory bulbectomy disease model: A Re-evaluation.,exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-7f7140e6f90d,primary_phrase_filter_residual,"The Ouroboros Model, Proposal for Self-Organizing General Cognition Substantiated",exclude,not_applicable,wrong_domain,The record is outside the medical or biomedical domain.
AUD-fc97e0ab5299,primary_phrase_filter_residual,The Radically Embodied Conscious Cybernetic Bayesian Brain: From Free Energy to Free Will and Back Again.,exclude,empirical,static_or_isolated_prediction,"The learned model does not generate biomedical trajectories, transitions, or action responses."
AUD-f04b4a84e93f,primary_phrase_filter_residual,The rationale of ethanol inhalation for disinfection of the respiratory tract in SARS-CoV-2-positive asymptomatic subjects.,exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-07d1bd0cc249,primary_phrase_filter_residual,The road towards understanding embodied decisions.,exclude,not_applicable,wrong_domain,The record is outside the medical or biomedical domain.
AUD-600b31975a80,primary_phrase_filter_residual,The Role of Brief Global Cognitive Tests and Neuropsychological Expertise in the Detection and Differential Diagnosis of Dementia.,exclude,empirical,static_or_isolated_prediction,The model targets a static label or isolated endpoint rather than evolving states.
AUD-d531ef4c72d1,primary_phrase_filter_residual,"The role of cultural, community and natural assets in addressing societal and structural health inequalities in the UK: future research priorities",exclude,empirical,static_or_isolated_prediction,"The learned model does not generate biomedical trajectories, transitions, or action responses."
AUD-2669500fb86b,primary_medical_filter_residual,The role of reading comprehension in mathematical modelling: improving the construction of a real-world model and interest in Germany and Taiwan,exclude,not_applicable,wrong_domain,The modeled system is outside medicine or biomedicine.
AUD-1b125a34fd8c,primary_phrase_filter_residual,The thermodynamics of cognition: A mathematical treatment,exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-0317bf98885f,primary_phrase_filter_residual,The Ugliness of Banal Truths,exclude,not_applicable,wrong_domain,The record is outside the medical or biomedical domain.
AUD-f3bc63731786,primary_phrase_filter_residual,The whole prefrontal cortex is premotor cortex,exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-218a06bb5d98,primary_phrase_filter_residual,Theory and Practice of Algorithm Engineering,exclude,not_applicable,wrong_domain,The record is outside the medical or biomedical domain.
AUD-0f5306f935df,primary_phrase_filter_residual,There is no market for new antibiotics: this allows an open approach to research and development.,exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
